Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,returns,Sales,Quantity,Discount,Profit
CA-2016-133725,23-05-2024,28-05-2024,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,NO,1979.928,9,0.2,148.4946
CA-2017-102337,13-06-2025,16-06-2025,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",NO,164.736,4,0.2,-39.1248
CA-2017-102337,13-06-2025,16-06-2025,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,NO,470.302,7,0.3,-87.3418
CA-2017-102337,13-06-2025,16-06-2025,First Class,SD-20485,Shirley Daniels,Home Office,United States,Chicago,Illinois,60653,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,NO,47.984,2,0.2,5.998
US-2014-112564,23-04-2022,24-04-2022,First Class,TS-21160,Theresa Swint,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004876,Office Supplies,Binders,Wilson Jones Suede Grain Vinyl Binders,NO,2.502,3,0.7,-1.7514
CA-2015-145821,01-05-2023,07-05-2023,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,NO,88.752,3,0.2,11.094
US-2015-160150,19-07-2023,20-07-2023,First Class,TS-21085,Thais Sissman,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,NO,2.025,1,0.7,-1.35
CA-2016-133711,26-11-2024,29-11-2024,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,NO,70.98,7,0,34.7802
CA-2016-133711,26-11-2024,29-11-2024,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,NO,91.68,3,0,45.84
CA-2016-133711,26-11-2024,29-11-2024,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,OFF-BI-10004352,Office Supplies,Binders,Wilson Jones DublLock D-Ring Binders,NO,33.75,5,0,16.875
CA-2016-133711,26-11-2024,29-11-2024,First Class,MC-17425,Mark Cousins,Corporate,United States,Mobile,Alabama,36608,South,TEC-MA-10000010,Technology,Machines,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,NO,3040,8,0,1459.2
CA-2017-148474,12-06-2025,19-06-2025,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,NO,91.2,3,0,41.952
CA-2017-148474,12-06-2025,19-06-2025,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Columbus,Georgia,31907,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",NO,452.94,3,0,67.941
CA-2015-111297,17-08-2023,21-08-2023,Standard Class,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,NO,52.2,9,0,23.49
CA-2016-123722,25-09-2024,01-10-2024,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Irving,Texas,75061,Central,OFF-LA-10001569,Office Supplies,Labels,Avery 499,NO,15.936,4,0.2,5.1792
CA-2014-155271,04-05-2022,04-05-2022,Same Day,AA-10480,Andrew Allen,Consumer,United States,Middletown,Connecticut,6457,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,NO,27.46,2,0,9.8856
CA-2015-119907,01-12-2023,08-12-2023,Standard Class,LC-17140,Logan Currie,Consumer,United States,Seattle,Washington,98103,West,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Yes,55.424,2,0.2,19.3984
US-2016-128902,11-03-2024,15-03-2024,Standard Class,MB-18085,Mick Brown,Consumer,United States,Vineland,New Jersey,8360,East,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,NO,244.006,2,0.3,-31.3722
CA-2016-152289,26-08-2024,28-08-2024,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,NO,159.984,2,0.2,43.9956
CA-2016-152289,26-08-2024,28-08-2024,First Class,LC-16930,Linda Cazamias,Corporate,United States,Pasadena,Texas,77506,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,NO,1024.716,6,0.3,-29.2776
US-2016-104794,16-12-2024,19-12-2024,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,NO,3.68,2,0,1.8032
CA-2014-151708,08-08-2022,14-08-2022,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",NO,121.376,4,0.2,-3.0344
CA-2014-151708,08-08-2022,14-08-2022,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Glendale,Arizona,85301,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,NO,95.976,3,0.2,-10.7973
CA-2015-100769,16-05-2023,16-05-2023,Same Day,TH-21550,Tracy Hopkins,Home Office,United States,Jacksonville,Florida,32216,South,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,NO,255.968,4,0.2,31.996
CA-2017-139199,09-12-2025,13-12-2025,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,NO,872.94,3,0,226.9644
CA-2017-139199,09-12-2025,13-12-2025,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,NO,41.54,2,0,19.5238
CA-2017-139199,09-12-2025,13-12-2025,Standard Class,DK-12835,Damala Kotsonis,Corporate,United States,Detroit,Michigan,48234,Central,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,NO,12.96,2,0,6.2208
US-2015-161466,24-09-2023,27-09-2023,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,NO,6.848,2,0.2,0.5992
CA-2017-164959,11-07-2025,15-07-2025,Standard Class,KN-16390,Katherine Nockton,Corporate,United States,Los Angeles,California,90004,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,NO,8.67,3,0,4.0749
US-2015-105676,01-12-2023,02-12-2023,Same Day,NM-18520,Neoma Murray,Consumer,United States,Houston,Texas,77036,Central,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",NO,6.688,4,0.6,-4.0128
CA-2016-113138,19-11-2024,25-11-2024,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-AR-10003770,Office Supplies,Art,Newell 340,NO,17.28,6,0,5.0112
CA-2016-113138,19-11-2024,25-11-2024,Standard Class,NP-18685,Nora Pelletier,Home Office,United States,Niagara Falls,New York,14304,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,NO,17.712,3,0.2,6.4206
US-2017-104955,19-03-2025,24-03-2025,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,New York City,New York,10024,East,OFF-LA-10003121,Office Supplies,Labels,Avery 506,NO,28.91,7,0,13.2986
CA-2016-121958,13-11-2024,17-11-2024,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Thomasville,North Carolina,27360,South,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,NO,52.136,7,0.2,5.8653
CA-2017-121468,19-11-2025,20-11-2025,First Class,KD-16345,Katherine Ducich,Consumer,United States,Westminster,California,92683,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,NO,31.968,4,0.2,2.3976
US-2016-108455,02-12-2024,08-12-2024,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,Yes,25.92,4,0,12.4416
US-2016-108455,02-12-2024,08-12-2024,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10002464,Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),Yes,40.46,7,0,19.8254
US-2016-108455,02-12-2024,08-12-2024,Standard Class,MK-18160,Mike Kennedy,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,Yes,33.87,3,0,8.8062
CA-2017-101210,25-08-2025,28-08-2025,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,NO,9.728,2,0.2,1.7024
CA-2017-101210,25-08-2025,28-08-2025,Second Class,DW-13540,Don Weiss,Consumer,United States,Jackson,Tennessee,38301,South,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,NO,3.424,1,0.2,1.07
US-2016-108098,14-10-2024,18-10-2024,Standard Class,CP-12340,Christine Phan,Corporate,United States,Seattle,Washington,98115,West,TEC-AC-10000865,Technology,Accessories,WD My Passport Ultra 500GB Portable External Hard Drive,NO,177,3,0,30.09
CA-2014-119032,27-11-2022,03-12-2022,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,OFF-FA-10003021,Office Supplies,Fasteners,Staples,NO,3.76,2,0,1.316
CA-2015-140410,03-11-2023,07-11-2023,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,NO,1212.848,7,0.2,106.1242
CA-2015-140410,03-11-2023,07-11-2023,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,NO,89.97,3,0,37.7874
CA-2015-140410,03-11-2023,07-11-2023,Standard Class,CM-12655,Corinna Mitchell,Home Office,United States,Los Angeles,California,90008,West,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,NO,42.6,3,0,16.614
CA-2014-136280,29-11-2022,06-12-2022,Standard Class,Co-12640,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-LA-10000452,Office Supplies,Labels,Avery 488,NO,5.04,2,0.2,1.764
CA-2017-151911,30-04-2025,05-05-2025,Second Class,DL-13495,Dionis Lloyd,Corporate,United States,New York City,New York,10024,East,OFF-EN-10002986,Office Supplies,Envelopes,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",NO,62.96,4,0,28.332
CA-2017-166436,24-11-2025,28-11-2025,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",NO,5.88,1,0,2.8812
CA-2017-166436,24-11-2025,28-11-2025,Standard Class,TS-21370,Todd Sumrall,Corporate,United States,New York City,New York,10035,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,NO,977.292,6,0.1,173.7408
CA-2017-139661,30-10-2025,03-11-2025,Standard Class,JW-15220,Jane Waco,Corporate,United States,Vancouver,Washington,98661,West,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,NO,9.64,2,0,3.6632
CA-2014-123925,17-12-2022,19-12-2022,Second Class,RF-19840,Roy Französisch,Consumer,United States,Columbus,Georgia,31907,South,OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,NO,40.05,3,0,11.214
CA-2017-152485,04-09-2025,08-09-2025,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-AR-10003759,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",NO,10.192,7,0.2,3.185
CA-2017-152485,04-09-2025,08-09-2025,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-ST-10004950,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,NO,16.784,1,0.2,-0.2098
CA-2017-152485,04-09-2025,08-09-2025,Standard Class,JD-15790,John Dryer,Consumer,United States,Coppell,Texas,75019,Central,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",NO,13.12,5,0.2,3.772
CA-2016-141586,17-10-2024,20-10-2024,First Class,NK-18490,Neil Knudson,Home Office,United States,San Francisco,California,94122,West,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",NO,18.16,5,0.2,6.583
CA-2017-130386,12-11-2025,18-11-2025,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",NO,16.056,3,0.2,5.8203
CA-2017-130386,12-11-2025,18-11-2025,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,NO,223.056,9,0.2,69.705
CA-2017-130386,12-11-2025,18-11-2025,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,Central,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,NO,540.048,3,0.2,-47.2542
CA-2016-100468,24-11-2024,01-12-2024,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",NO,33.52,2,0.2,3.352
CA-2016-100468,24-11-2024,01-12-2024,Standard Class,AT-10435,Alyssa Tate,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",NO,9.94,2,0,3.0814
CA-2015-153388,01-08-2023,07-08-2023,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,NO,6.72,4,0,3.36
CA-2015-153388,01-08-2023,07-08-2023,Standard Class,PC-19000,Pauline Chand,Home Office,United States,Los Angeles,California,90004,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,NO,1004.976,6,0.2,-175.8708
CA-2017-154935,24-12-2025,29-12-2025,Standard Class,AR-10540,Andy Reiter,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",NO,17.88,3,0.2,5.5875
CA-2016-134208,17-09-2024,23-09-2024,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Columbus,Georgia,31907,South,TEC-MA-10004458,Technology,Machines,Lexmark X 9575 Professional All-in-One Color Printer,NO,396,4,0,190.08
CA-2017-108294,10-12-2025,10-12-2025,Same Day,LS-16975,Lindsay Shagiari,Home Office,United States,Omaha,Nebraska,68104,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,Yes,34.5,3,0,15.525
CA-2017-103611,12-09-2025,15-09-2025,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",NO,8.36,2,0,3.0096
CA-2017-100384,24-06-2025,01-07-2025,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,NO,385.6,8,0,111.824
CA-2017-100384,24-06-2025,01-07-2025,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Pomona,California,91767,West,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,NO,35.82,9,0,11.8206
CA-2017-112809,18-08-2025,22-08-2025,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,NO,200.064,3,0.2,12.504
CA-2017-112809,18-08-2025,22-08-2025,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,NO,21.38,5,0.8,-33.139
CA-2017-112809,18-08-2025,22-08-2025,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Dallas,Texas,75220,Central,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,NO,6.744,4,0.8,-11.4648
US-2017-160759,11-12-2025,17-12-2025,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",NO,63.686,1,0.3,-9.098
CA-2017-148446,10-12-2025,14-12-2025,Second Class,MC-17845,Michael Chen,Consumer,United States,North Las Vegas,Nevada,89031,West,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,NO,1669.6,4,0,116.872
CA-2014-111059,03-02-2022,06-02-2022,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,NO,83.84,2,0.2,27.248
CA-2014-111059,03-02-2022,06-02-2022,Second Class,TB-21400,Tom Boeckenhauer,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,NO,13.272,3,0.2,4.3134
CA-2017-116204,11-02-2025,14-02-2025,Second Class,VW-21775,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",NO,21.336,7,0.2,7.7343
CA-2017-109946,16-04-2025,21-04-2025,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Chicago,Illinois,60610,Central,OFF-AR-10001419,Office Supplies,Art,Newell 325,NO,16.52,5,0.2,2.065
CA-2015-144806,06-12-2023,11-12-2023,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",NO,206.112,6,0.2,48.9516
CA-2015-144806,06-12-2023,11-12-2023,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,NO,19.92,5,0.2,6.723
CA-2015-144806,06-12-2023,11-12-2023,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,NO,198.272,8,0.2,61.96
CA-2015-144806,06-12-2023,11-12-2023,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",NO,247.104,6,0.2,-58.6872
CA-2015-144806,06-12-2023,11-12-2023,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-AR-10004042,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",NO,86.304,6,0.2,9.7092
CA-2016-122392,22-07-2024,27-07-2024,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils,NO,4.16,2,0.2,0.364
CA-2016-122392,22-07-2024,27-07-2024,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Allentown,Pennsylvania,18103,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",NO,11.648,2,0.2,3.3488
CA-2015-148432,07-11-2023,10-11-2023,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,NO,26.18,7,0,0.5236
CA-2015-148432,07-11-2023,10-11-2023,Second Class,MC-18130,Mike Caudle,Corporate,United States,Newark,Delaware,19711,East,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,NO,7.3,2,0,3.431
CA-2015-103793,26-03-2023,31-03-2023,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,NO,74.352,3,0.2,23.235
CA-2017-159884,31-08-2025,05-09-2025,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Tempe,Arizona,85281,West,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",NO,10.744,1,0.2,0.8058
